codigo_a,ano_a,habilidade_a,codigo_b,ano_b,habilidade_b,score,source
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA17,7,"Resolver e elaborar problemas que envolvam variação de proporcionalidade direta e de proporcionalidade inversa entre duas grandezas, utilizando sentença algébrica para expressar a relação entre elas.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA18,7,"Resolver e elaborar problemas que possam ser representados por equações polinomiais de 1º grau, redutíveis à forma ax + b = c, fazendo uso das propriedades da igualdade.",0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA19,7,"Realizar transformações de polígonos representados no plano cartesiano, decorrentes da multiplicação das coordenadas de seus vértices por um número inteiro.",0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA20,7,"Reconhecer e representar, no plano cartesiano, o simétrico de figuras em relação aos eixos e à origem.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA21,7,"Reconhecer e construir figuras obtidas por simetrias de translação, rotação e reflexão, usando instrumentos de desenho ou softwares de geometria dinâmica e vincular esse estudo a representações planas de obras de arte, elementos arquitetônicos, entre outros.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA22,7,"Construir circunferências, utilizando compasso, reconhecê-las como lugar geométrico e utilizá-las para fazer composições artísticas e resolver problemas que envolvam objetos equidistantes.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA23,7,"Verificar relações entre os ângulos formados por retas paralelas cortadas por uma transversal, com e sem uso de softwares de geometria dinâmica.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA24,7,"Construir triângulos, usando régua e compasso, reconhecer a condição de existência do triângulo quanto à medida dos lados e verificar que a soma das medidas dos ângulos internos de um triângulo é 180°.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA25,7,"Reconhecer a rigidez geométrica dos triângulos e suas aplicações, como na construção de estruturas arquitetônicas (telhados, estruturas metálicas e outras) ou nas artes plásticas.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA26,7,"Descrever, por escrito e por meio de um fluxograma, um algoritmo para a construção de um triângulo qualquer, conhecidas as medidas dos três lados.",0.125,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA27,7,"Calcular medidas de ângulos internos de polígonos regulares, sem o uso de fórmulas, e estabelecer relações entre ângulos internos e externos de polígonos, preferencialmente vinculadas à construção de mosaicos e de ladrilhamentos.",0.125,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA28,7,"Descrever, por escrito e por meio de um fluxograma, um algoritmo para a construção de um polígono regular (como quadrado e triângulo equilátero), conhecida a medida de seu lado.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA29,7,"Resolver e elaborar problemas que envolvam medidas de grandezas inseridos em contextos oriundos de situações cotidianas ou de outras áreas do conhecimento, reconhecendo que toda medida empírica é aproximada.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA30,7,"Resolver e elaborar problemas de cálculo de medida do volume de blocos retangulares, envolvendo as unidades usuais (metro cúbico, decímetro cúbico e centímetro cúbico).",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA31,7,Estabelecer expressões de cálculo de área de triângulos e de quadriláteros.,0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA32,7,"Resolver e elaborar problemas de cálculo de medida de área de figuras planas que podem ser decompostas por quadrados, retângulos e/ou triângulos, utilizando a equivalência entre áreas.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA33,7,"Estabelecer o número π como a razão entre a medida de uma circunferência e seu diâmetro, para compreender e resolver problemas, inclusive os de natureza histórica.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA34,7,Planejar e realizar experimentos aleatórios ou simulações que envolvem cálculo de probabilidades ou estimativas por meio de frequência de ocorrências.,0.125,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA35,7,"Compreender, em contextos significativos, o significado de média estatística como indicador da tendência de uma pesquisa, calcular seu valor e relacioná-lo, intuitivamente, com a amplitude do conjunto de dados.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA36,7,"Planejar e realizar pesquisa envolvendo tema da realidade social, identificando a necessidade de ser censitária ou de usar amostra, e interpretar os dados para comunicá-los por meio de relatório escrito, tabelas e gráficos, com o apoio de planilhas eletrônicas.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF07MA37,7,Interpretar e analisar dados apresentados em gráfico de setores divulgados pela mídia e compreender quando é possível ou conveniente sua utilização.,0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA01,8,Efetuar cálculos com potências de expoentes inteiros e aplicar esse conhecimento na representação de números em notação científica.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA02,8,"Resolver e elaborar problemas usando a relação entre potenciação e radiciação, para representar uma raiz como potência de expoente fracionário.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA03,8,Resolver e elaborar problemas de contagem cuja resolução envolva a aplicação do princípio multiplicativo.,0.75,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA04,8,"Resolver e elaborar problemas, envolvendo cálculo de porcentagens, incluindo o uso de tecnologias digitais.",0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA05,8,Reconhecer e utilizar procedimentos para a obtenção de uma fração geratriz para uma dízima periódica.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA06,8,"Resolver e elaborar problemas que envolvam cálculo do valor numérico de expressões algébricas, utilizando as propriedades das operações.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA07,8,Associar uma equação linear de 1º grau com duas incógnitas a uma reta no plano cartesiano.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA08,8,"Resolver e elaborar problemas relacionados ao seu contexto próximo, que possam ser representados por sistemas de equações de 1º grau com duas incógnitas e interpretá-los, utilizando, inclusive, o plano cartesiano como recurso.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA09,8,"Resolver e elaborar, com e sem uso de tecnologias, problemas que possam ser representados por equações polinomiais de 2º grau do tipo ax2 = b.",0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA10,8,Identificar a regularidade de uma sequência numérica ou figural não recursiva e construir um algoritmo por meio de um fluxograma que permita indicar os números ou as figuras seguintes.,0.75,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA11,8,Identificar a regularidade de uma sequência numérica recursiva e construir um algoritmo por meio de um fluxograma que permita indicar os números seguintes.,0.75,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA12,8,"Identificar a natureza da variação de duas grandezas, diretamente, inversamente proporcionais ou não proporcionais, expressando a relação existente por meio de sentença algébrica e representá-la no plano cartesiano.",0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA13,8,"Resolver e elaborar problemas que envolvam grandezas diretamente ou inversamente proporcionais, por meio de estratégias variadas.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA14,8,Demonstrar propriedades de quadriláteros por meio da identificação da congruência de triângulos.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA15,8,"Construir, utilizando instrumentos de desenho ou softwares de geometria dinâmica, mediatriz, bissetriz, ângulos de 90°, 60°, 45° e 30° e polígonos regulares.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA16,8,"Descrever, por escrito e por meio de um fluxograma, um algoritmo para a construção de um hexágono regular de qualquer área, a partir da medida do ângulo central e da utilização de esquadros e compasso.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA17,8,Aplicar os conceitos de mediatriz e bissetriz como lugares geométricos na resolução de problemas.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA18,8,"Reconhecer e construir figuras obtidas por composições de transformações geométricas (translação, reflexão e rotação), com o uso de instrumentos de desenho ou de softwares de geometria dinâmica.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA19,8,"Resolver e elaborar problemas que envolvam medidas de área de figuras geométricas, utilizando expressões de cálculo de área (quadriláteros, triângulos e círculos), em situações como determinar medida de terrenos.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA20,8,"Reconhecer a relação entre um litro e um decímetro cúbico e a relação entre litro e metro cúbico, para resolver problemas de cálculo de capacidade de recipientes.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA21,8,Resolver e elaborar problemas que envolvam o cálculo do volume de recipiente cujo formato é o de um bloco retangular.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA22,8,"Calcular a probabilidade de eventos, com base na construção do espaço amostral, utilizando o princípio multiplicativo, e reconhecer que a soma das probabilidades de todos os elementos do espaço amostral é igual a 1.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA23,8,Avaliar a adequação de diferentes tipos de gráficos para representar um conjunto de dados de uma pesquisa.,0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA24,8,"Classificar as frequências de uma variável contínua de uma pesquisa em classes, de modo que resumam os dados de maneira adequada para a tomada de decisões.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA25,8,"Obter os valores de medidas de tendência central de uma pesquisa estatística (média, moda e mediana) com a compreensão de seus significados e relacioná-los com a dispersão de dados, indicada pela amplitude.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA26,8,"Selecionar razões, de diferentes naturezas (física, ética ou econômica), que justificam a realização de pesquisas amostrais e não censitárias, e reconhecer que a seleção da amostra pode ser feita de diferentes maneiras (amostra casual simples, sistemática e estratificada).",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF08MA27,8,"Planejar e executar pesquisa amostral, selecionando uma técnica de amostragem adequada, e escrever relatório que contenha os gráficos apropriados para representar os conjuntos de dados, destacando aspectos como as medidas de tendência central, a amplitude e as conclusões.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA01,9,"Reconhecer que, uma vez fixada uma unidade de comprimento, existem segmentos de reta cujo comprimento não é expresso por número racional (como as medidas de diagonais de um polígono e alturas de um triângulo, quando se toma a medida de cada lado como unidade).",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA02,9,"Reconhecer um número irracional como um número real cuja representação decimal é infinita e não periódica, e estimar a localização de alguns deles na reta numérica.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA03,9,"Efetuar cálculos com números reais, inclusive potências com expoentes fracionários.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA04,9,"Resolver e elaborar problemas com números reais, inclusive em notação científica, envolvendo diferentes operações.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA05,9,"Resolver e elaborar problemas que envolvam porcentagens, com a ideia de aplicação de percentuais sucessivos e a determinação das taxas percentuais, preferencialmente com o uso de tecnologias digitais, no contexto da educação financeira.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA06,9,"Compreender as funções como relações de dependência unívoca entre duas variáveis e suas representações numérica, algébrica e gráfica e utilizar esse conceito para analisar situações que envolvam relações funcionais entre duas variáveis.",0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA07,9,"Resolver problemas que envolvam a razão entre duas grandezas de espécies diferentes, como velocidade e densidade demográfica.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA08,9,"Resolver e elaborar problemas que envolvam relações de proporcionalidade direta e inversa entre duas ou mais grandezas, inclusive escalas, divisão em partes proporcionais e taxa de variação, em contextos socioculturais, ambientais e de outras áreas.",0.25,pass3
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA09,9,"Compreender os processos de fatoração de expressões algébricas, com base em suas relações com os produtos notáveis, para resolver e elaborar problemas que possam ser representados por equações polinomiais do 2º grau.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA10,9,Demonstrar relações simples entre os ângulos formados por retas paralelas cortadas por uma transversal.,0.125,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA11,9,"Resolver problemas por meio do estabelecimento de relações entre arcos, ângulos centrais e ângulos inscritos na circunferência, fazendo uso, inclusive, de softwares de geometria dinâmica.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA12,9,Reconhecer as condições necessárias e suficientes para que dois triângulos sejam semelhantes.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA13,9,"Demonstrar relações métricas do triângulo retângulo, entre elas o teorema de Pitágoras, utilizando, inclusive, a semelhança de triângulos.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA14,9,Resolver e elaborar problemas de aplicação do teorema de Pitágoras ou das relações de proporcionalidade envolvendo retas paralelas cortadas por secantes.,0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA15,9,"Descrever, por escrito e por meio de um fluxograma, um algoritmo para a construção de um polígono regular cuja medida do lado é conhecida, utilizando régua e compasso, como também softwares.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA16,9,"Determinar o ponto médio de um segmento de reta e a distância entre dois pontos quaisquer, dadas as coordenadas desses pontos no plano cartesiano, sem o uso de fórmulas, e utilizar esse conhecimento para calcular, por exemplo, medidas de perímetros e áreas de figuras planas construídas no plano.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA17,9,Reconhecer vistas ortogonais de figuras espaciais e aplicar esse conhecimento para desenhar objetos em perspectiva.,0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA18,9,"Reconhecer e empregar unidades usadas para expressar medidas muito grandes ou muito pequenas, tais como distância entre planetas e sistemas solares, tamanho de vírus ou de células, capacidade de armazenamento de computadores, entre outros.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA19,9,"Resolver e elaborar problemas que envolvam medidas de volumes de prismas e de cilindros retos, inclusive com uso de expressões de cálculo, em situações cotidianas.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA20,9,"Reconhecer, em experimentos aleatórios, eventos independentes e dependentes e calcular a probabilidade de sua ocorrência, nos dois casos.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA21,9,"Analisar e identificar, em gráficos divulgados pela mídia, os elementos que podem induzir, às vezes propositadamente, erros de leitura, como escalas inapropriadas, legendas não explicitadas corretamente, omissão de informações importantes (fontes e datas), entre outros.",0.0,pass1
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA22,9,"Escolher e construir o gráfico mais adequado (colunas, setores, linhas), com ou sem uso de planilhas eletrônicas, para apresentar um determinado conjunto de dados, destacando aspectos como as medidas de tendência central.",0.25,pass1+pass2_avg
EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,EF09MA23,9,"Planejar e executar pesquisa amostral envolvendo tema da realidade social e comunicar os resultados por meio de relatório contendo avaliação de medidas de tendência central e da amplitude, tabelas e gráficos adequados, construídos com o apoio de planilhas eletrônicas.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA01,7,"Resolver e elaborar problemas com números naturais, envolvendo as noções de divisor e de múltiplo, podendo incluir máximo divisor comum ou mínimo múltiplo comum, por meio de estratégias diversas, sem a aplicação de algoritmos.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA02,7,"Resolver e elaborar problemas que envolvam porcentagens, como os que lidam com acréscimos e decréscimos simples, utilizando estratégias pessoais, cálculo mental e calculadora, no contexto de educação financeira, entre outros.",0.125,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA03,7,"Comparar e ordenar números inteiros em diferentes contextos, incluindo o histórico, associá-los a pontos da reta numérica e utilizá-los em situações que envolvam adição e subtração.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA04,7,Resolver e elaborar problemas que envolvam operações com números inteiros.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA05,7,Resolver um mesmo problema utilizando diferentes algoritmos.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA06,7,Reconhecer que as resoluções de um grupo de problemas que têm a mesma estrutura podem ser obtidas utilizando os mesmos procedimentos.,0.25,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA08,7,"Comparar e ordenar frações associadas às ideias de partes de inteiros, resultado da divisão, razão e operador.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA09,7,"Utilizar, na resolução de problemas, a associação entre razão e fração, como a fração 2/3 para expressar a razão de duas partes de uma grandeza para três partes da mesma ou três partes de outra grandeza.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA10,7,Comparar e ordenar números racionais em diferentes contextos e associá-los a pontos da reta numérica.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA11,7,"Compreender e utilizar a multiplicação e a divisão de números racionais, a relação entre elas e suas propriedades operatórias.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA12,7,Resolver e elaborar problemas que envolvam as operações com números racionais.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA13,7,"Compreender a ideia de variável, representada por letra ou símbolo, para expressar relação entre duas grandezas, diferenciando-a da ideia de incógnita.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA14,7,"Classificar sequências em recursivas e não recursivas, reconhecendo que o conceito de recursão está presente não apenas na matemática, mas também nas artes e na literatura.",0.25,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA15,7,Utilizar a simbologia algébrica para expressar regularidades encontradas em sequências numéricas.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA16,7,Reconhecer se duas expressões algébricas obtidas para descrever a regularidade de uma mesma sequência numérica são ou não equivalentes.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA17,7,"Resolver e elaborar problemas que envolvam variação de proporcionalidade direta e de proporcionalidade inversa entre duas grandezas, utilizando sentença algébrica para expressar a relação entre elas.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA18,7,"Resolver e elaborar problemas que possam ser representados por equações polinomiais de 1º grau, redutíveis à forma ax + b = c, fazendo uso das propriedades da igualdade.",0.25,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA19,7,"Realizar transformações de polígonos representados no plano cartesiano, decorrentes da multiplicação das coordenadas de seus vértices por um número inteiro.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA20,7,"Reconhecer e representar, no plano cartesiano, o simétrico de figuras em relação aos eixos e à origem.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA21,7,"Reconhecer e construir figuras obtidas por simetrias de translação, rotação e reflexão, usando instrumentos de desenho ou softwares de geometria dinâmica e vincular esse estudo a representações planas de obras de arte, elementos arquitetônicos, entre outros.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA22,7,"Construir circunferências, utilizando compasso, reconhecê-las como lugar geométrico e utilizá-las para fazer composições artísticas e resolver problemas que envolvam objetos equidistantes.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA23,7,"Verificar relações entre os ângulos formados por retas paralelas cortadas por uma transversal, com e sem uso de softwares de geometria dinâmica.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA24,7,"Construir triângulos, usando régua e compasso, reconhecer a condição de existência do triângulo quanto à medida dos lados e verificar que a soma das medidas dos ângulos internos de um triângulo é 180°.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA25,7,"Reconhecer a rigidez geométrica dos triângulos e suas aplicações, como na construção de estruturas arquitetônicas (telhados, estruturas metálicas e outras) ou nas artes plásticas.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA26,7,"Descrever, por escrito e por meio de um fluxograma, um algoritmo para a construção de um triângulo qualquer, conhecidas as medidas dos três lados.",1.0,pass1
